37,2	23,9	
37,5	23,8	
37,8	23,4	
38,0	22,9	
38,2	23,3	
38,5	24,1	
38,8	23,6	
39,0	23,6	
39,2	24,1	
39,5	23,8	
39,8	23,7	
40,0	23,5	
40,2	23,9	
40,5	23,4	
40,8	23,5	
41,0	23,3	
41,2	23,6	
41,5	23,1	
41,8	23,0	
42,0	23,4	
42,2	23,6	
42,5	23,5	
42,8	23,7	
43,0	24,1	
43,2	23,6	
43,5	23,3	
43,8	23,6	
44,0	23,6	
44,2	24,2	
44,5	23,6	
44,8	24,4	
45,0	24,0	
45,2	23,6	
45,5	23,4	
45,8	23,5	
46,0	23,1	
46,2	23,5	
46,5	23,6	
46,8	23,4	
47,0	23,4	
47,2	23,4	
47,5	23,2	
47,8	23,9	
48,0	24,1	
48,2	24,0	
48,5	23,4	
48,8	23,7	
49,0	23,8	
49,2	23,3	
49,5	23,8	
49,8	23,9	
50,0	23,4	
50,2	23,8	
50,5	23,8	
50,8	24,0	
51,0	23,5	
51,2	23,9	
51,5	23,4	
51,8	23,8	
52,0	24,0	
52,2	23,2	
52,5	23,7	
52,8	24,4	
53,0	23,3	
53,2	24,1	
53,5	23,2	
53,8	23,9	
54,0	23,5	
54,2	23,9	
54,5	23,5	
54,8	24,1	
55,0	23,2	
55,2	23,9	
55,5	23,6	
55,8	24,4	
56,0	23,6	
56,2	24,0	
56,5	23,6	
56,8	24,0	
57,0	23,3	
57,2	23,9	
57,5	23,2	
57,8	24,5	
58,0	23,8	
58,2	24,3	
58,5	23,3	
58,8	24,2	
59,0	23,5	
59,2	24,0	
59,5	23,5	
59,8	24,2	
60,0	23,3	
60,2	24,7	
60,5	23,4	
60,8	24,1	
61,0	23,2	
61,2	24,0	
61,5	22,9	
61,8	24,0	
62,0	23,2	
62,2	23,9	
62,5	22,9	
62,8	24,0	
63,0	23,3	
63,2	24,8	
63,5	23,7	
63,8	24,0	
64,0	22,9	
64,2	24,2	
64,5	23,3	
64,8	24,8	
65,0	23,2	
65,2	25,0	
65,5	23,8	
65,8	24,6	
66,0	22,8	
66,2	24,6	
66,5	23,3	
66,8	24,6	
67,0	23,7	
67,2	24,3	
67,5	23,5	
67,8	24,4	
68,0	23,5	
68,2	24,6	
68,5	23,2	
68,8	24,3	
69,0	23,3	
69,2	24,0	
69,5	23,4	
69,8	24,7	
70,0	23,3	
70,2	24,4	
70,5	23,7	
70,8	24,5	
71,0	23,7	
71,2	24,3	
71,5	23,5	
71,8	24,4	
72,0	23,6	
72,2	24,7	
72,5	23,3	
72,8	24,8	
73,0	23,5	
73,2	24,9	
73,5	23,4	
73,8	24,4	
74,0	22,7	
74,2	24,4	
74,5	23,1	
74,8	24,8	
75,0	22,9	
75,2	25,0	
75,5	23,1	
75,8	24,7	
76,0	23,8	
76,2	24,5	
76,5	23,2	
76,8	24,6	
77,0	23,0	
77,2	24,4	
77,5	22,6	
77,8	24,8	
78,0	23,1	
78,2	24,0	
78,5	23,4	
78,8	24,5	
79,0	23,2	
79,2	24,4	
79,5	23,4	
79,8	24,1	
80,0	23,2	
80,2	24,0	
80,5	23,1	
80,8	24,2	
81,0	23,5	
81,2	24,0	
81,5	23,5	
81,8	24,5	
82,0	23,3	
82,2	24,2	
82,5	23,6	
82,8	25,0	
83,0	23,7	
83,2	24,1	
83,5	23,5	
83,8	24,8	
84,0	23,3	
84,2	24,7	
84,5	23,5	
84,8	24,8	
85,0	23,0	
85,2	24,5	
85,5	23,1	
85,8	24,7	
86,0	23,3	
86,2	24,3	
86,5	23,6	
86,8	25,1	
87,0	23,3	
87,2	24,8	
87,5	23,5	
87,8	24,5	
88,0	23,8	
88,2	24,0	
88,5	22,8	
88,8	24,5	
89,0	23,7	
89,2	24,1	
89,5	23,5	
89,8	24,3	
90,0	23,3	
90,2	24,0	
90,5	23,7	
90,8	24,5	
91,0	23,8	
91,2	24,2	
91,5	23,6	
91,8	24,2	
92,0	23,3	
92,2	24,4	
92,5	23,9	
92,8	24,4	
93,0	23,7	
93,2	24,4	
93,5	23,5	
93,8	24,8	
94,0	22,6	
94,2	24,4	
94,5	23,8	
94,8	24,4	
95,0	23,7	
95,2	24,5	
95,5	23,8	
95,8	24,3	
96,0	23,6	
96,2	24,6	
96,5	23,8	
96,8	24,1	
97,0	23,7	
97,2	24,4	
97,5	23,3	
97,8	24,4	
98,0	23,1	
98,2	24,2	
98,5	23,2	
98,8	24,2	
99,0	23,2	
99,2	24,1	
99,5	23,3	
99,8	24,4	
100,0	23,9	
100,2	24,4	
100,5	23,7	
100,8	24,5	
101,0	23,9	
101,2	24,1	
101,5	23,5	
101,8	24,2	
102,0	23,7	
102,2	24,9	
102,5	23,6	
102,8	24,1	
103,0	24,0	
103,2	24,3	
103,5	23,3	
103,8	24,2	
104,0	23,7	
104,2	24,2	
104,5	23,9	
104,8	24,7	
105,0	23,8	
105,2	24,5	
105,5	23,8	
105,8	24,4	
106,0	23,7	
106,2	24,8	
106,5	23,4	
106,8	24,8	
107,0	23,5	
107,2	24,8	
107,5	23,7	
107,8	24,3	
108,0	23,6	
108,2	24,7	
108,5	23,7	
108,8	24,0	
109,0	23,1	
109,2	24,4	
109,5	23,9	
109,8	24,4	
110,0	24,0	
110,2	25,1	
110,5	23,9	
110,8	24,5	
111,0	23,4	
111,2	24,4	
111,5	23,7	
111,8	24,1	
112,0	23,9	
112,2	24,2	
112,5	23,5	
112,8	24,8	
113,0	23,8	
113,2	24,5	
113,5	23,9	
113,8	24,5	
114,0	23,9	
114,2	25,0	
114,5	24,0	
114,8	24,4	
115,0	23,6	
115,2	24,8	
115,5	23,9	
115,8	25,1	
116,0	23,4	
116,2	25,0	
116,5	24,1	
116,8	25,0	
117,0	22,9	
117,2	24,4	
117,5	23,3	
117,8	24,8	
118,0	22,9	
118,2	24,6	
118,5	23,9	
118,8	24,9	
119,0	23,9	
119,2	24,6	
119,5	23,3	
119,8	24,7	
120,0	23,7	
120,2	25,1	
120,5	23,8	
120,8	24,4	
121,0	23,5	
121,2	24,5	
121,5	23,7	
121,8	24,8	
122,0	23,9	
122,2	25,1	
122,5	23,7	
122,8	24,3	
123,0	23,9	
123,2	24,7	
123,5	24,0	
123,8	24,8	
124,0	23,8	
124,2	24,4	
124,5	23,3	
124,8	24,4	
125,0	23,3	
125,2	24,7	
125,5	24,0	
125,8	24,7	
126,0	23,6	
126,2	24,8	
126,5	23,8	
126,8	24,8	
127,0	23,7	
127,2	24,8	
127,5	24,0	
127,8	24,3	
128,0	24,0	
128,2	24,7	
128,5	24,2	
128,8	24,8	
129,0	23,6	
129,2	24,9	
129,5	23,9	
129,8	24,5	
130,0	23,4	
130,2	24,8	
130,5	24,1	
130,8	24,7	
131,0	23,6	
131,2	24,4	
131,5	23,7	
131,8	25,0	
132,0	23,8	
132,2	24,7	
132,5	23,9	
132,8	24,4	
133,0	23,7	
133,2	25,0	
133,5	24,0	
133,8	24,8	
134,0	23,9	
134,2	24,9	
134,5	23,7	
134,8	25,3	
135,0	23,9	
135,2	24,7	
135,5	23,7	
135,8	24,5	
136,0	23,5	
136,2	24,6	
136,5	24,2	
136,8	24,8	
137,0	24,1	
137,2	24,8	
137,5	24,2	
137,8	24,7	
138,0	23,9	
138,2	24,9	
138,5	24,0	
138,8	24,8	
139,0	24,0	
139,2	25,0	
139,5	24,4	
139,8	25,4	
140,0	23,8	
140,2	24,7	
140,5	24,2	
140,8	24,7	
141,0	24,0	
141,2	25,4	
141,5	23,9	
141,8	24,9	
142,0	24,0	
142,2	24,8	
142,5	24,4	
142,8	24,6	
143,0	24,2	
143,2	24,7	
143,5	24,3	
143,8	24,8	
144,0	24,3	
144,2	24,8	
144,5	24,0	
144,8	24,5	
145,0	24,2	
145,2	24,7	
145,5	24,1	
145,8	25,1	
146,0	24,0	
146,2	25,1	
146,5	24,4	
146,8	24,9	
147,0	24,1	
147,2	24,9	
147,5	23,8	
147,8	25,7	
148,0	24,3	
148,2	25,5	
148,5	23,8	
148,8	25,3	
149,0	23,7	
149,2	25,1	
149,5	24,0	
149,8	24,9	
150,0	23,7	
150,2	25,3	
150,5	24,0	
150,8	24,9	
151,0	24,2	
151,2	24,7	
151,5	24,0	
151,8	24,7	
152,0	24,2	
152,2	24,9	
152,5	23,8	
152,8	24,7	
153,0	24,3	
153,2	25,1	
153,5	24,3	
153,8	25,3	
154,0	24,0	
154,2	24,8	
154,5	24,2	
154,8	25,5	
155,0	24,1	
155,2	25,4	
155,5	24,4	
155,8	25,2	
156,0	23,8	
156,2	25,9	
156,5	23,9	
156,8	25,2	
157,0	22,9	
157,2	25,5	
157,5	24,3	
157,8	25,4	
158,0	23,5	
158,2	25,4	
158,5	24,2	
158,8	25,6	
159,0	23,1	
159,2	25,8	
159,5	23,8	
159,8	25,8	
160,0	23,8	
160,2	25,2	
160,5	24,3	
160,8	25,2	
161,0	24,0	
161,2	24,8	
161,5	24,1	
161,8	24,8	
162,0	24,3	
162,2	24,7	
162,5	24,6	
162,8	24,7	
163,0	24,6	
163,2	24,8	
163,5	24,6	
163,8	24,7	
164,0	24,5	
164,2	24,7	
164,5	24,6	
164,8	24,7	
165,0	24,6	
165,2	24,7	
165,5	24,6	
165,8	24,8	
166,0	24,6	
166,2	24,6	
166,5	24,7	
166,8	24,6	
167,0	24,5	
167,2	24,7	
167,5	24,6	
167,8	24,7	
168,0	24,6	
168,2	24,7	
168,5	24,6	
168,8	24,7	
169,0	24,5	
169,2	24,7	
169,5	24,5	
169,8	24,6	
170,0	24,6	
170,2	24,7	
170,5	24,7	
170,8	24,7	
171,0	24,6	
171,2	24,7	
171,5	24,8	
171,8	24,8	
172,0	24,7	
172,2	24,7	
172,5	24,7	
172,8	24,8	
173,0	24,7	
173,2	24,8	
173,5	24,7	
173,8	24,8	
174,0	24,7	
174,2	24,8	
174,5	24,7	
174,8	24,8	
175,0	24,7	
175,2	24,8	
175,5	24,7	
175,8	24,9	
176,0	24,8	
176,2	24,7	
176,5	25,0	
176,8	24,6	
177,0	24,8	
177,2	24,4	
177,5	24,8	
177,8	24,5	
178,0	24,8	
178,2	24,3	
178,5	24,9	
178,8	25,4	
179,0	24,8	
179,2	25,3	
179,5	24,3	
179,8	24,5	
180,0	25,0	
180,2	24,6	
180,5	25,1	
180,8	24,4	
181,0	25,1	
181,2	24,7	
181,5	24,9	
181,8	23,8	
182,0	24,9	
182,2	24,7	
182,5	24,9	
182,8	24,1	
183,0	25,8	
183,2	24,2	
183,5	25,0	
183,8	24,4	
184,0	25,6	
184,2	24,4	
184,5	25,3	
184,8	24,5	
185,0	25,0	
185,2	24,4	
185,5	25,3	
185,8	24,7	
186,0	25,5	
186,2	24,4	
186,5	25,0	
186,8	24,4	
187,0	25,3	
187,2	24,2	
187,5	25,0	
187,8	24,3	
188,0	25,6	
188,2	24,0	
188,5	25,4	
188,8	24,1	
189,0	25,7	
189,2	24,1	
189,5	25,9	
189,8	24,4	
190,0	26,2	
190,2	24,2	
190,5	26,2	
190,8	24,4	
191,0	25,7	
191,2	23,9	
191,5	25,0	
191,8	24,5	
192,0	25,0	
192,2	23,7	
192,5	24,9	
192,8	24,9	
193,0	25,1	
193,2	25,0	
193,5	25,1	
193,8	24,9	
194,0	25,0	
194,2	24,8	
194,5	24,9	
194,8	24,8	
195,0	24,9	
195,2	24,8	
195,5	25,0	
195,8	24,8	
196,0	25,0	
196,2	24,8	
196,5	24,9	
196,8	24,8	
197,0	25,0	
197,2	24,9	
197,5	25,0	
197,8	24,9	
198,0	25,0	
198,2	24,9	
198,5	25,0	
198,8	24,8	
199,0	25,0	
199,2	24,9	
199,5	25,0	
199,8	24,8	
200,0	25,0	
200,2	25,0	
200,5	25,1	
200,8	24,9	
201,0	25,0	
201,2	25,0	
201,5	25,0	
201,8	25,0	
202,0	25,0	
202,2	24,9	
202,5	25,0	
202,8	25,0	
203,0	25,1	
203,2	25,0	
203,5	25,1	
203,8	25,2	
204,0	24,9	
204,2	24,8	
204,5	25,2	
204,8	25,3	
205,0	24,7	
205,2	25,3	
205,5	25,1	
205,8	24,8	
206,0	24,8	
206,2	25,0	
206,5	24,7	
206,8	25,0	
207,0	25,0	
207,2	24,9	
207,5	24,8	
207,8	25,0	
208,0	24,8	
208,2	25,5	
208,5	24,8	
208,8	25,8	
209,0	24,6	
209,2	25,9	
209,5	24,6	
209,8	25,4	
210,0	24,2	
210,2	25,5	
210,5	24,8	
210,8	25,5	
211,0	24,7	
211,2	25,1	
211,5	24,8	
211,8	25,7	
212,0	24,7	
212,2	25,3	
212,5	24,8	
212,8	25,2	
213,0	24,5	
213,2	25,2	
213,5	24,6	
213,8	25,8	
214,0	24,6	
214,2	25,6	
214,5	24,8	
214,8	25,6	
215,0	24,7	
215,2	26,0	
215,5	24,8	
215,8	25,8	
216,0	24,7	
216,2	26,0	
216,5	24,7	
216,8	25,9	
217,0	24,3	
217,2	25,5	
217,5	24,1	
217,8	26,0	
218,0	24,1	
218,2	25,8	
218,5	24,6	
218,8	25,8	
219,0	23,9	
219,2	25,9	
219,5	24,6	
219,8	25,3	
220,0	24,5	
220,2	25,7	
220,5	24,8	
220,8	25,5	
221,0	24,8	
221,2	25,8	
221,5	24,1	
221,8	26,0	
222,0	24,4	
222,2	25,7	
222,5	24,4	
222,8	26,0	
223,0	24,8	
223,2	25,7	
223,5	24,7	
223,8	25,8	
224,0	24,8	
224,2	25,5	
224,5	24,6	
224,8	26,1	
225,0	24,6	
225,2	25,5	
225,5	24,7	
225,8	26,4	
226,0	24,3	
226,2	26,3	
226,5	24,8	
226,8	25,7	
227,0	24,6	
227,2	25,8	
227,5	24,7	
227,8	26,5	
228,0	24,8	
228,2	26,9	
228,5	24,9	
228,8	25,9	
229,0	24,3	
229,2	26,3	
229,5	24,2	
229,8	25,9	
230,0	24,5	
230,2	26,0	
230,5	24,4	
230,8	26,0	
231,0	24,8	
231,2	25,7	
231,5	24,7	
231,8	25,9	
232,0	24,5	
232,2	26,0	
232,5	24,7	
232,8	25,4	
233,0	24,8	
233,2	25,4	
233,5	24,8	
233,8	25,4	
234,0	25,2	
234,2	25,4	
234,5	25,3	
234,8	25,4	
235,0	25,1	
235,2	25,4	
235,5	25,2	
235,8	25,5	
236,0	25,2	
236,2	25,4	
236,5	25,3	
236,8	25,4	
237,0	25,4	
237,2	25,4	
237,5	25,2	
237,8	25,4	
238,0	25,3	
238,2	25,4	
238,5	25,3	
238,8	25,5	
239,0	25,3	
239,2	25,5	
239,5	25,3	
239,8	25,4	
240,0	25,3	
240,2	25,4	
240,5	25,4	
240,8	25,4	
241,0	25,3	
241,2	25,4	
241,5	25,3	
241,8	25,3	
242,0	25,3	
242,2	25,4	
242,5	25,2	
242,8	25,4	
243,0	25,3	
243,2	25,4	
243,5	25,3	
243,8	25,5	
244,0	25,3	
244,2	25,4	
244,5	25,3	
244,8	25,5	
245,0	25,5	
245,2	25,5	
245,5	25,4	
245,8	25,6	
246,0	25,4	
246,2	25,5	
246,5	25,4	
246,8	25,5	
247,0	25,4	
247,2	25,6	
247,5	25,5	
247,8	25,6	
248,0	25,5	
248,2	25,5	
248,5	25,3	
248,8	25,5	
249,0	25,4	
249,2	25,5	
249,5	25,5	
249,8	25,5	
250,0	25,4	
250,2	25,5	
250,5	25,4	
250,8	25,6	
251,0	25,5	
251,2	25,6	
251,5	25,5	
251,8	25,7	
252,0	25,5	
252,2	25,6	
252,5	25,5	
252,8	25,6	
253,0	25,4	
253,2	25,6	
253,5	25,5	
253,8	25,6	
254,0	25,5	
254,2	25,6	
254,5	25,5	
254,8	25,6	
255,0	25,5	
255,2	25,6	
255,5	25,5	
255,8	25,6	
256,0	25,4	
256,2	25,7	
256,5	25,5	
256,8	25,6	
257,0	25,5	
257,2	25,6	
257,5	25,4	
257,8	25,6	
258,0	25,4	
258,2	25,5	
258,5	25,4	
258,8	25,7	
259,0	25,4	
259,2	25,6	
259,5	25,5	
259,8	25,7	
260,0	25,5	
260,2	25,7	
260,5	25,5	
260,8	25,7	
261,0	25,3	
261,2	25,7	
261,5	24,8	
261,8	25,7	
262,0	24,9	
262,2	26,1	
262,5	24,8	
262,8	26,5	
263,0	24,9	
263,2	26,1	
263,5	24,4	
263,8	26,1	
264,0	24,9	
264,2	26,5	
264,5	25,3	
264,8	26,4	
265,0	25,3	
265,2	26,7	
265,5	24,8	
265,8	26,9	
266,0	24,9	
266,2	26,7	
266,5	24,8	
266,8	26,5	
267,0	24,9	
267,2	25,8	
267,5	24,7	
267,8	26,6	
268,0	25,4	
268,2	26,1	
268,5	25,4	
268,8	26,0	
269,0	25,3	
269,2	26,4	
269,5	25,0	
269,8	26,1	
270,0	24,4	
270,2	26,8	
270,5	25,4	
270,8	26,1	
271,0	24,9	
271,2	25,8	
271,5	24,8	
271,8	25,9	
272,0	24,5	
272,2	26,2	
272,5	25,4	
272,8	26,2	
273,0	25,2	
273,2	25,9	
273,5	25,4	
273,8	26,6	
274,0	25,3	
274,2	26,1	
274,5	25,2	
274,8	26,0	
275,0	25,0	
275,2	26,0	
275,5	25,5	
275,8	25,8	
276,0	25,4	
276,2	26,1	
276,5	25,4	
276,8	25,9	
277,0	24,7	
277,2	26,1	
277,5	25,1	
277,8	26,1	
278,0	25,6	
278,2	26,0	
278,5	25,5	
278,8	26,1	
279,0	25,6	
279,2	25,9	
279,5	25,6	
279,8	25,8	
280,0	25,6	
280,2	25,6	
280,5	25,9	
280,8	25,9	
281,0	25,8	
281,2	25,9	
281,5	25,8	
281,8	25,9	
282,0	25,4	
282,2	26,0	
282,5	25,8	
282,8	25,2	
283,0	25,8	
283,2	25,7	
283,5	25,7	
283,8	25,7	
284,0	25,8	
284,2	25,8	
284,5	25,2	
284,8	25,7	
285,0	25,8	
285,2	25,8	
285,5	25,6	
285,8	25,7	
286,0	25,7	
286,2	25,7	
286,5	25,7	
286,8	25,8	
287,0	25,8	
287,2	25,7	
287,5	25,8	
287,8	25,6	
288,0	25,8	
288,2	25,8	
288,5	25,9	
288,8	25,7	
289,0	25,8	
289,2	25,8	
289,5	25,9	
289,8	25,8	
290,0	25,9	
290,2	25,8	
290,5	25,9	
290,8	25,8	
291,0	25,8	
291,2	25,8	
291,5	25,9	
291,8	25,8	
292,0	25,9	
292,2	25,8	
292,5	25,9	
292,8	25,8	
293,0	25,9	
293,2	25,8	
293,5	25,9	
293,8	25,7	
294,0	25,8	
294,2	25,8	
294,5	25,9	
294,8	25,8	
295,0	25,9	
295,2	25,9	
295,5	25,9	
295,8	25,8	
296,0	25,8	
296,2	25,8	
296,5	25,9	
296,8	25,8	
297,0	25,8	
297,2	25,8	
297,5	25,9	
297,8	25,8	
298,0	25,9	
298,2	25,8	
298,5	25,8	
298,8	25,8	
299,0	25,9	
299,2	25,8	
299,5	26,1	
299,8	25,8	
300,0	25,9	
300,2	25,8	
300,5	25,8	
300,8	25,8	
301,0	25,8	
301,2	25,8	
301,5	25,9	
301,8	25,8	
302,0	25,9	
302,2	26,1	
302,5	26,0	
302,8	25,8	
303,0	26,0	
303,2	25,8	
303,5	26,0	
303,8	25,8	
304,0	25,9	
304,2	25,8	
304,5	25,9	
304,8	25,9	
305,0	26,0	
305,2	25,9	
305,5	25,9	
305,8	25,9	
306,0	25,9	
306,2	25,9	
306,5	26,0	
306,8	25,9	
307,0	26,0	
307,2	25,9	
307,5	26,0	
307,8	25,9	
308,0	26,1	
308,2	25,9	
308,5	26,1	
308,8	25,9	
309,0	26,0	
309,2	26,0	
309,5	26,0	
309,8	26,0	
310,0	26,1	
310,2	26,0	
310,5	26,1	
310,8	26,0	
311,0	26,1	
311,2	26,0	
311,5	26,1	
311,8	26,0	
312,0	26,2	
312,2	26,0	
312,5	26,1	
312,8	26,1	
313,0	26,1	
313,2	26,0	
313,5	26,1	
313,8	26,0	
314,0	26,1	
314,2	26,0	
314,5	26,1	
314,8	26,1	
315,0	26,1	
315,2	26,0	
315,5	26,1	
315,8	26,0	
316,0	26,1	
316,2	26,0	
316,5	26,3	
316,8	26,1	
317,0	26,2	
317,2	26,1	
317,5	26,1	
317,8	26,1	
318,0	26,2	
318,2	26,1	
318,5	26,1	
318,8	26,1	
319,0	26,1	
319,2	26,0	
319,5	26,1	
319,8	25,9	
320,0	26,1	
320,2	26,0	
320,5	26,1	
320,8	26,2	
321,0	26,1	
321,2	26,0	
321,5	26,1	
321,8	26,1	
322,0	26,2	
322,2	26,1	
322,5	26,2	
322,8	26,1	
323,0	26,2	
323,2	26,1	
323,5	26,2	
323,8	26,1	
324,0	26,2	
324,2	26,1	
324,5	26,2	
324,8	26,1	
325,0	26,1	
325,2	26,1	
325,5	26,2	
325,8	26,2	
326,0	26,4	
326,2	26,1	
326,5	26,3	
326,8	26,2	
327,0	26,4	
327,2	26,2	
327,5	26,3	
327,8	26,2	
328,0	26,3	
328,2	26,2	
328,5	26,3	
328,8	26,2	
329,0	26,2	
329,2	26,1	
329,5	26,2	
329,8	26,1	
330,0	26,3	
330,2	26,2	
330,5	26,2	
330,8	26,2	
331,0	26,3	
331,2	26,2	
331,5	26,2	
331,8	26,2	
332,0	26,2	
332,2	26,1	
332,5	26,2	
332,8	26,2	
333,0	26,2	
333,2	26,2	
333,5	26,3	
333,8	26,2	
334,0	26,2	
334,2	26,2	
334,5	26,5	
334,8	26,2	
335,0	26,3	
335,2	26,2	
335,5	26,2	
335,8	26,1	
336,0	26,2	
336,2	26,1	
336,5	26,3	
336,8	26,1	
337,0	26,2	
337,2	26,1	
337,5	26,2	
337,8	26,1	
338,0	26,2	
338,2	26,1	
338,5	26,2	
338,8	26,2	
339,0	26,3	
339,2	26,2	
339,5	26,2	
339,8	26,2	
340,0	26,3	
340,2	26,2	
340,5	26,3	
340,8	26,2	
341,0	26,3	
341,2	26,2	
341,5	26,3	
341,8	26,2	
342,0	26,3	
342,2	26,3	
342,5	26,4	
342,8	26,2	
343,0	26,4	
343,2	26,2	
343,5	26,2	
343,8	26,1	
344,0	26,3	
344,2	26,2	
344,5	26,3	
344,8	26,2	
345,0	26,2	
345,2	26,2	
345,5	26,3	
345,8	26,3	
346,0	26,4	
346,2	26,3	
346,5	26,4	
346,8	26,3	
347,0	26,3	
347,2	26,3	
347,5	26,3	
347,8	26,3	
348,0	26,4	
348,2	26,2	
348,5	26,3	
348,8	26,2	
349,0	26,4	
349,2	26,2	
349,5	26,3	
349,8	26,2	
350,0	26,4	
350,2	25,7	
350,5	26,4	
350,8	25,9	
351,0	26,5	
351,2	25,8	
351,5	27,0	
351,8	25,7	
352,0	27,4	
352,2	25,5	
352,5	27,0	
352,8	25,7	
353,0	27,0	
353,2	25,5	
353,5	26,8	
353,8	25,6	
354,0	26,9	
354,2	25,6	
354,5	27,3	
354,8	24,9	
355,0	27,0	
355,2	24,9	
355,5	26,9	
355,8	26,0	
356,0	27,0	
356,2	26,2	
356,5	27,7	
356,8	25,7	
357,0	27,2	
357,2	25,6	
357,5	27,4	
357,8	26,1	
358,0	26,6	
358,2	25,7	
358,5	26,4	
358,8	25,9	
359,0	26,5	
359,2	25,5	
359,5	26,9	
359,8	25,5	
360,0	27,2	
360,2	25,9	
360,5	26,8	
360,8	25,8	
361,0	27,3	
361,2	26,3	
361,5	27,2	
361,8	26,4	
362,0	26,9	
362,2	26,0	
362,5	26,9	
362,8	25,7	
363,0	26,7	
363,2	25,8	
363,5	26,5	
363,8	26,1	
364,0	26,9	
364,2	26,2	
364,5	26,8	
364,8	26,3	
365,0	26,5	
365,2	26,2	
365,5	26,7	
365,8	25,9	
366,0	26,5	
366,2	26,5	
366,5	26,6	
366,8	26,5	
367,0	26,2	
367,2	26,5	
367,5	26,2	
367,8	26,2	
368,0	26,8	
368,2	26,2	
368,5	26,5	
368,8	26,1	
369,0	26,5	
369,2	26,4	
369,5	26,2	
369,8	26,3	
370,0	25,8	
370,2	26,9	
370,5	26,0	
370,8	26,5	
371,0	26,4	
371,2	26,4	
371,5	26,4	
371,8	26,5	
372,0	26,5	
372,2	26,5	
372,5	26,5	
372,8	26,6	
373,0	26,5	
373,2	26,6	
373,5	26,5	
373,8	26,6	
374,0	26,5	
374,2	26,5	
374,5	26,4	
374,8	26,5	
375,0	26,6	
375,2	26,6	
375,5	26,6	
375,8	26,5	
376,0	26,5	
376,2	26,6	
376,5	26,6	
376,8	26,6	
377,0	26,6	
377,2	26,6	
377,5	26,6	
377,8	26,6	
378,0	26,7	
378,2	26,7	
378,5	26,6	
378,8	26,7	
379,0	26,6	
379,2	26,6	
379,5	26,7	
379,8	26,7	
380,0	26,7	
380,2	26,7	
380,5	26,7	
380,8	26,8	
381,0	26,6	
381,2	26,7	
381,5	26,6	
381,8	26,7	
382,0	26,6	
382,2	26,7	
382,5	26,6	
382,8	26,7	
383,0	26,6	
383,2	26,7	
383,5	26,6	
383,8	26,6	
384,0	26,6	
384,2	26,6	
384,5	26,6	
384,8	26,7	
385,0	26,6	
385,2	26,7	
385,5	26,6	
385,8	26,6	
386,0	26,5	
386,2	26,6	
386,5	26,4	
386,8	26,8	
387,0	26,6	
387,2	26,6	
387,5	26,6	
387,8	26,6	
388,0	26,5	
388,2	26,6	
388,5	26,6	
