466557334,1567,92
466567334,1567,92
466577334,1574,99
466587334,1556,81
466597334,1555,80
466607334,1561,86
466617334,1555,80
466627334,1536,61
466637334,1537,62
466647334,1559,84
466657334,1541,66
466667334,1539,64
466677334,1561,86
466687334,1532,57
466697334,1529,54
466707334,1533,58
466717334,1526,51
466727334,1530,55
466737334,1529,54
466747334,1531,56
466757334,1533,58
466767334,1530,55
466777334,1510,35
466787334,1531,56
466797334,1506,31
466807334,1530,55
466817334,1529,54
466827334,1515,40
466837334,1513,38
466847334,1517,42
466857334,1506,31
466867334,1521,46
466877334,1506,31
466887334,1512,37
466897334,1502,27
466907334,1519,44
466917334,1498,23
466927334,1520,45
466937334,1504,29
466947334,1499,24
466957334,1502,27
466967334,1507,32
466977334,1514,39
466987334,1504,29
466997334,1506,31
467007334,1519,44
467017334,1497,22
467027334,1508,33
467037334,1501,26
467047334,1505,30
467057334,1503,28
467067334,1507,32
467077334,1503,28
467087334,1503,28
467097334,1502,27
467107334,1495,20
467117334,1491,16
467127334,1493,18
467137334,1497,22
467147334,1497,22
467157334,1498,23
467167334,1501,26
467177334,1491,16
467187334,1484,9
467197334,1492,17
467207334,1504,29
467217334,1488,13
467227334,1489,14
467237334,1491,16
467247334,1496,21
467257334,1485,10
467267334,1492,17
467277334,1484,9
467287334,1487,12
467297334,1483,8
467307334,1499,24
467317334,1476,1
467327334,1490,15
467337334,1485,10
467347334,1479,4
467357334,1468,0
467367334,1485,10
467377334,1488,13
467387334,1482,7
467397334,1476,1
467407334,1500,25
467417334,1484,9
467427334,1497,22
467437334,1486,11
467447334,1502,27
467457334,1486,11
467467334,1486,11
467477334,1483,8
467487334,1492,17
467497334,1485,10
467507334,1489,14
467517334,1483,8
467527334,1485,10
467537334,1483,8
467547334,1480,5
467557334,1495,20
467567334,1486,11
467577334,1492,17
467587334,1501,26
467597334,1481,6
467607334,1483,8
467617334,1479,4
467627334,1481,6
467637334,1487,12
467647334,1490,15
467657334,1475,0
467667334,1490,15
467677334,1476,1
467687334,1496,21
467697334,1486,11
467707334,1486,11
467717334,1465,0
467727334,1491,16
467737334,1478,3
467747334,1477,2
467757334,1469,0
467767334,1487,12
467777334,1470,0
467787334,1474,0
467797334,1484,9
467807334,1476,1
467817334,1475,0
467827334,1480,5
467837334,1464,0
467847334,1462,0
467857334,1490,15
467867334,1474,0
467877334,1476,1
467887334,1482,7
467897334,1477,2
467907334,1504,29
467917334,1471,0
467927334,1476,1
467937334,1478,3
467947334,1477,2
467957334,1469,0
467967334,1469,0
467977334,1469,0
467987334,3635,2160
467997334,3691,2216
468007334,3764,2289
468017334,3737,2262
468027334,3661,2186
468037334,3668,2193
468047334,3668,2193
468057334,3674,2199
468067334,3653,2178
468077334,3655,2180
468087334,3605,2130
468097334,3682,2207
468107334,3688,2213
468117334,3723,2248
468127334,3735,2260
468137334,3735,2260
468147334,3768,2293
468157334,3737,2262
468167334,3719,2244
468177334,3693,2218
468187334,3719,2244
468197334,3683,2208
468207334,3682,2207
468217334,3674,2199
468227334,3682,2207
468237334,3754,2279
468247334,3740,2265
468257334,3749,2274
468267334,3721,2246
468277334,3716,2241
468287334,3746,2271
468297334,3701,2226
468307334,3704,2229
468317334,3739,2264
468327334,3743,2268
468337334,3751,2276
468347334,3726,2251
468357334,3703,2228
468367334,3723,2248
468377334,3743,2268
468387334,3750,2275
468397334,3726,2251
468407334,3757,2282
468417334,3712,2237
468427334,3687,2212
468437334,3694,2219
468447334,3719,2244
468457334,3705,2230
468467334,3734,2259
468477334,3689,2214
468487334,3666,2191
468497334,3682,2207
468507334,3715,2240
468517334,3720,2245
468527334,3712,2237
468537334,3722,2247
