920147336,1538,63
920157336,1556,81
920167336,1533,58
920177336,1554,79
920187336,1533,58
920197336,1539,64
920207336,1538,63
920217336,1542,67
920227336,1514,39
920237336,1531,56
920247336,1527,52
920257336,1541,66
920267336,1520,45
920277336,1537,62
920287336,1523,48
920297336,1535,60
920307336,1511,36
920317336,1517,42
920327336,1513,38
920337336,1521,46
920347336,1510,35
920357336,1515,40
920367336,1509,34
920377336,1528,53
920387336,1500,25
920397336,1518,43
920407336,1500,25
920417336,1522,47
920427336,1496,21
920437336,1508,33
920447336,1487,12
920457336,1501,26
920467336,1466,0
920477336,1522,47
920487336,1495,20
920497336,1494,19
920507336,1490,15
920517336,1507,32
920527336,1487,12
920537336,1496,21
920547336,1490,15
920557336,1499,24
920567336,1483,8
920577336,1497,22
920587336,1480,5
920597336,1476,1
920607336,1478,3
920617336,1487,12
920627336,1480,5
920637336,1495,20
920647336,1486,11
920657336,1496,21
920667336,1470,0
920677336,1491,16
920687336,1467,0
920697336,1491,16
920707336,1479,4
920717336,1486,11
920727336,1467,0
920737336,1489,14
920747336,1466,0
920757336,1482,7
920767336,1463,0
920777336,1494,19
920787336,1473,0
920797336,1483,8
920807336,1482,7
920817336,1484,9
920827336,1446,0
920837336,1486,11
920847336,1457,0
920857336,1484,9
920867336,1479,4
920877336,1468,0
920887336,1465,0
920897336,1469,0
920907336,1455,0
920917336,1466,0
920927336,1456,0
920937336,1484,9
920947336,1462,0
920957336,1477,2
920967336,1452,0
920977336,1470,0
920987336,1457,0
920997336,1476,1
921007336,1460,0
921017336,1471,0
921027336,1457,0
921037336,1475,0
921047336,1466,0
921057336,1479,4
921067336,1475,0
921077336,1476,1
921087336,1456,0
921097336,1460,0
921107336,1466,0
921117336,1481,6
921127336,1465,0
921137336,1490,15
921147336,1453,0
921157336,1469,0
921167336,1468,0
921177336,1488,13
921187336,1459,0
921197336,1482,7
921207336,1461,0
921217336,1486,11
921227336,1457,0
921237336,1495,20
921247336,1483,8
921257336,1488,13
921267336,1476,1
921277336,1488,13
921287336,1473,0
921297336,1489,14
921307336,1493,18
921317336,1492,17
921327336,1477,2
921337336,1490,15
921347336,1485,10
921357336,1502,27
921367336,1484,9
921377336,1493,18
921387336,1485,10
921397336,1517,42
921407336,1489,14
921417336,1502,27
921427336,1485,10
921437336,1507,32
921447336,1492,17
921457336,1506,31
921467336,1490,15
921477336,1507,32
921487336,1491,16
921497336,1507,32
921507336,1490,15
921517336,1507,32
921527336,1496,21
921537336,1511,36
921547336,1485,10
921557336,1497,22
921567336,1495,20
921577336,1503,28
921587336,1495,20
921597336,1499,24
921607336,1492,17
921617336,3776,2301
921627336,3744,2269
921637336,3747,2272
921647336,3769,2294
921657336,3790,2315
921667336,3773,2298
921677336,3773,2298
921687336,3765,2290
921697336,3793,2318
921707336,3780,2305
921717336,3779,2304
921727336,3749,2274
921737336,3775,2300
921747336,3763,2288
921757336,3782,2307
921767336,3777,2302
921777336,3758,2283
921787336,3758,2283
921797336,3786,2311
921807336,3778,2303
921817336,3804,2329
921827336,3829,2354
921837336,3773,2298
921847336,3743,2268
921857336,3774,2299
921867336,3801,2326
921877336,3786,2311
921887336,3768,2293
921897336,3772,2297
921907336,3800,2325
921917336,3809,2334
921927336,3823,2348
921937336,3826,2351
921947336,3827,2352
921957336,3835,2360
921967336,3803,2328
921977336,3799,2324
921987336,3773,2298
921997336,3796,2321
922007336,3779,2304
922017336,3772,2297
922027336,3768,2293
922037336,3771,2296
922047336,3799,2324
922057336,3815,2340
922067336,3795,2320
922077336,3801,2326
922087336,3790,2315
922097336,3760,2285
922107336,3790,2315
922117336,3765,2290
922127336,3789,2314
922137336,3791,2316
922147336,3802,2327
922157336,3794,2319
922167336,3783,2308
922177336,3784,2309
922187336,3776,2301
922197336,3771,2296
922207336,3771,2296
922217336,3770,2295
922227336,3768,2293
922237336,3733,2258
922247336,3743,2268
922257336,3736,2261
922267336,3757,2282
922277336,3748,2273
922287336,3800,2325
922297336,3780,2305
922307336,3786,2311
922317336,3782,2307
922327336,3791,2316
922337336,3811,2336
922347336,3778,2303
922357336,3792,2317
922367336,3774,2299
922377336,3810,2335
922387336,3799,2324
922397336,3799,2324
922407336,3789,2314
922417336,3780,2305
922427336,3758,2283
922437336,3781,2306
922447336,3776,2301
922457336,3771,2296
922467336,3785,2310
922477336,3772,2297
922487336,3799,2324
922497336,3790,2315
922507336,3811,2336
922517336,3806,2331
922527336,3767,2292
922537336,3811,2336
922547336,3784,2309
922557336,3787,2312
922567336,3781,2306
922577336,3790,2315
922587336,3796,2321
922597336,3789,2314
922607336,3797,2322
922617336,3806,2331
922627336,3781,2306
922637336,3795,2320
922647336,3810,2335
922657336,3760,2285
922667336,3790,2315
922677336,3790,2315
922687336,3796,2321
922697336,3816,2341
922707336,3815,2340
922717336,3843,2368
922727336,3804,2329
922737336,3804,2329
922747336,3854,2379
922757336,3822,2347
922767336,3796,2321
922777336,3828,2353
922787336,3759,2284
922797336,3797,2322
922807336,3763,2288
922817336,3752,2277
922827336,3752,2277
922837336,3809,2334
922847336,3787,2312
922857336,3791,2316
922867336,3797,2322
922877336,3765,2290
922887336,3797,2322
922897336,3768,2293
922907336,3793,2318
922917336,3804,2329
922927336,3795,2320
922937336,3818,2343
922947336,3837,2362
922957336,3780,2305
922967336,3786,2311
922977336,3772,2297
922987336,3774,2299
922997336,3803,2328
923007336,3822,2347
923017336,3778,2303
923027336,3812,2337
923037336,3798,2323
923047336,3787,2312
923057336,3786,2311
923067336,3797,2322
923077336,3830,2355
923087336,3787,2312
923097336,3787,2312
923107336,3803,2328
923117336,3801,2326
923127336,3777,2302
923137336,3804,2329
923147336,3794,2319
923157336,3770,2295
923167336,3762,2287
923177336,3777,2302
923187336,3767,2292
923197336,3782,2307
923207336,3771,2296
923217336,3796,2321
923227336,3741,2266
923237336,3754,2279
923247336,3780,2305
923257336,3766,2291
923267336,3740,2265
923277336,3765,2290
923287336,3790,2315
923297336,3778,2303
923307336,3739,2264
923317336,3819,2344
923327336,3803,2328
923337336,3774,2299
923347336,3762,2287
923357336,3775,2300
923367336,3756,2281
923377336,3754,2279
923387336,3754,2279
923397336,3752,2277
923407336,3746,2271
923417336,3752,2277
923427336,3780,2305
923437336,3768,2293
923447336,3798,2323
923457336,3784,2309
923467336,3797,2322
923477336,3808,2333
923487336,3785,2310
923497336,3805,2330
923507336,3823,2348
923517336,3804,2329
923527336,3823,2348
923537336,3817,2342
923547336,3787,2312
923557336,3782,2307
923567336,3784,2309
923577336,3788,2313
923587336,3797,2322
923597336,3814,2339
923607336,3799,2324
923617336,3795,2320
923627336,3777,2302
923637336,3790,2315
923647336,3803,2328
923657336,3804,2329
923667336,3785,2310
923677336,3809,2334
923687336,3764,2289
923697336,3726,2251
923707336,3762,2287
923717336,3762,2287
923727336,3786,2311
923737336,3799,2324
923747336,3806,2331
923757336,3784,2309
923767336,3783,2308
923777336,3805,2330
923787336,3801,2326
923797336,3814,2339
923807336,3786,2311
923817336,3790,2315
923827336,3778,2303
923837336,3785,2310
923847336,3775,2300
923857336,3776,2301
923867336,3785,2310
923877336,3808,2333
923887336,3733,2258
923897336,3775,2300
923907336,3789,2314
923917336,3799,2324
923927336,3786,2311
923937336,3739,2264
923947336,3784,2309
923957336,3795,2320
923967336,3754,2279
923977336,3753,2278
923987336,3785,2310
923997336,3784,2309
924007336,3786,2311
924017336,3770,2295
924027336,3801,2326
924037336,3777,2302
924047336,3816,2341
924057336,3771,2296
924067336,3779,2304
924077336,3790,2315
924087336,3800,2325
924097336,3777,2302
924107336,3782,2307
924117336,3799,2324
924127336,3778,2303
924137336,3786,2311
924147336,3771,2296
924157336,3789,2314
924167336,3787,2312
924177336,3768,2293
924187336,3779,2304
924197336,3776,2301
924207336,3807,2332
924217336,3783,2308
924227336,3800,2325
924237336,3768,2293
924247336,3779,2304
924257336,3824,2349
924267336,3795,2320
924277336,3774,2299
924287336,3782,2307
924297336,3764,2289
924307336,3778,2303
924317336,3779,2304
924327336,3752,2277
924337336,3773,2298
924347336,3757,2282
924357336,3783,2308
924367336,3774,2299
924377336,3776,2301
924387336,3776,2301
924397336,3781,2306
924407336,3771,2296
924417336,3769,2294
924427336,3788,2313
924437336,3783,2308
924447336,3795,2320
924457336,3782,2307
924467336,3788,2313
924477336,3770,2295
924487336,3784,2309
924497336,3773,2298
924507336,3773,2298
924517336,3775,2300
924527336,3841,2366
924537336,3793,2318
924547336,3809,2334
924557336,3803,2328
924567336,3816,2341
924577336,3784,2309
924587336,3790,2315
924597336,3770,2295
924607336,3803,2328
924617336,3780,2305
924627336,3794,2319
924637336,3785,2310
924647336,3797,2322
924657336,3805,2330
924667336,3818,2343
924677336,3798,2323
924687336,3785,2310
924697336,3744,2269
924707336,3792,2317
924717336,3785,2310
924727336,3798,2323
924737336,3793,2318
924747336,3784,2309
924757336,3776,2301
924767336,3799,2324
924777336,3734,2259
924787336,3762,2287
924797336,3767,2292
924807336,3768,2293
924817336,3798,2323
924827336,3750,2275
924837336,3781,2306
924847336,3735,2260
924857336,3767,2292
924867336,3806,2331
924877336,3833,2358
924887336,3798,2323
924897336,3797,2322
924907336,3813,2338
924917336,3765,2290
924927336,3777,2302
924937336,3794,2319
924947336,3752,2277
924957336,3744,2269
924967336,3756,2281
924977336,3773,2298
924987336,3752,2277
924997336,3767,2292
925007336,3760,2285
925017336,3764,2289
